"TOA5","Burn19","CR6","5590","CR6.Std.06.01","CPU:BURN1906.CR6","9724","Table3"
"TIMESTAMP","RECORD","RainEvent","Rain_mm_Tot"
"TS","RN","","mm"
"","","Smp","Tot"
"2022-06-08 17:01:00",7304,302,0.2
"2022-06-08 17:01:10",7305,302,0.2
"2022-06-08 17:01:20",7306,302,0.2
"2022-06-08 17:01:30",7307,302,0.2
"2022-06-08 17:01:40",7308,302,0.2
"2022-06-08 17:02:00",7309,302,0.2
"2022-06-08 17:02:20",7310,302,0.2
"2022-06-08 17:02:30",7311,302,0.2
"2022-06-08 17:02:40",7312,302,0.2
"2022-06-08 17:03:00",7313,302,0.2
"2022-06-08 17:03:20",7314,302,0.2
"2022-06-08 17:03:50",7315,302,0.2
"2022-06-08 17:06:00",7316,302,0.2
"2022-06-08 17:20:30",7317,302,0.2
"2022-06-08 17:22:10",7318,302,0.2
"2022-06-08 17:25:00",7319,302,0.2
"2022-06-08 17:25:40",7320,302,0.2
"2022-06-08 17:26:00",7321,302,0.2
"2022-06-08 17:26:20",7322,302,0.2
"2022-06-08 17:26:40",7323,302,0.2
"2022-06-08 17:27:00",7324,302,0.2
"2022-06-08 17:27:10",7325,302,0.2
"2022-06-08 17:27:40",7326,302,0.2
"2022-06-08 17:28:40",7327,302,0.2
"2022-06-08 17:30:00",7328,302,0.2
"2022-06-08 17:30:50",7329,302,0.2
"2022-06-08 17:35:30",7330,302,0.2
"2022-06-08 17:43:30",7331,302,0.2
"2022-06-08 17:50:50",7332,302,0.2
"2022-06-09 14:16:20",7333,302,0.2
"2022-06-09 14:50:10",7334,302,0.2
"2022-06-09 15:00:30",7335,302,0.2
"2022-06-09 15:08:00",7336,302,0.2
"2022-06-09 15:18:10",7337,302,0.2
"2022-06-09 15:27:40",7338,302,0.2
"2022-06-09 15:32:20",7339,302,0.2
"2022-06-09 15:36:40",7340,302,0.2
"2022-06-09 15:40:30",7341,302,0.2
"2022-06-09 15:45:00",7342,302,0.2
"2022-06-09 15:50:00",7343,302,0.2
"2022-06-09 15:54:10",7344,302,0.2
"2022-06-09 15:57:40",7345,302,0.2
"2022-06-09 16:01:00",7346,302,0.2
"2022-06-09 16:04:30",7347,302,0.2
"2022-06-09 16:08:00",7348,302,0.2
"2022-06-09 16:11:40",7349,302,0.2
"2022-06-09 16:15:30",7350,302,0.2
"2022-06-09 16:19:30",7351,302,0.2
"2022-06-09 16:24:00",7352,302,0.2
"2022-06-09 16:29:10",7353,302,0.2
"2022-06-09 16:32:20",7354,302,0.2
"2022-06-09 16:36:20",7355,302,0.2
"2022-06-09 16:40:00",7356,302,0.2
"2022-06-09 16:44:20",7357,302,0.2
"2022-06-09 16:49:00",7358,302,0.2
"2022-06-09 16:54:40",7359,302,0.2
"2022-06-09 17:02:40",7360,302,0.2
"2022-06-09 17:08:30",7361,302,0.2
"2022-06-09 17:12:40",7362,302,0.2
"2022-06-09 17:16:50",7363,302,0.2
"2022-06-09 17:22:30",7364,302,0.2
"2022-06-09 17:29:00",7365,302,0.2
"2022-06-09 17:36:50",7366,302,0.2
"2022-06-09 17:46:00",7367,302,0.2
"2022-06-09 17:53:50",7368,302,0.2
"2022-06-09 18:00:00",7369,302,0.2
"2022-06-09 18:07:10",7370,302,0.2
"2022-06-09 18:13:40",7371,302,0.2
"2022-06-09 18:21:00",7372,302,0.2
"2022-06-09 18:28:00",7373,302,0.2
"2022-06-09 18:35:20",7374,302,0.2
"2022-06-09 18:49:40",7375,302,0.2
"2022-06-09 19:05:00",7376,302,0.2
"2022-06-09 19:17:00",7377,302,0.2
"2022-06-09 19:26:30",7378,302,0.2
"2022-06-09 19:37:50",7379,302,0.2
"2022-06-09 19:48:10",7380,302,0.2
"2022-06-09 19:56:20",7381,302,0.2
"2022-06-09 20:01:40",7382,302,0.2
"2022-06-09 20:06:50",7383,302,0.2
"2022-06-09 20:13:00",7384,302,0.2
"2022-06-09 20:17:20",7385,302,0.2
"2022-06-09 20:21:20",7386,302,0.2
"2022-06-09 20:26:00",7387,302,0.2
"2022-06-09 20:31:00",7388,302,0.2
"2022-06-09 20:36:20",7389,302,0.2
"2022-06-09 20:42:30",7390,302,0.2
"2022-06-09 20:49:50",7391,302,0.2
"2022-06-09 20:58:10",7392,302,0.2
"2022-06-09 21:05:40",7393,302,0.2
"2022-06-09 21:11:10",7394,302,0.2
"2022-06-09 21:15:50",7395,302,0.2
"2022-06-09 21:21:30",7396,302,0.2
"2022-06-09 21:26:30",7397,302,0.2
"2022-06-09 21:32:10",7398,302,0.2
"2022-06-09 21:38:10",7399,302,0.2
"2022-06-09 21:44:00",7400,302,0.2
"2022-06-09 21:49:00",7401,302,0.2
"2022-06-09 21:53:20",7402,302,0.2
"2022-06-09 21:57:30",7403,302,0.2
"2022-06-09 22:00:00",7404,302,0.2
"2022-06-09 22:02:50",7405,302,0.2
"2022-06-09 22:06:00",7406,302,0.2
"2022-06-09 22:08:30",7407,302,0.2
"2022-06-09 22:11:40",7408,302,0.2
"2022-06-09 22:14:40",7409,302,0.2
"2022-06-09 22:17:50",7410,302,0.2
"2022-06-09 22:21:10",7411,302,0.2
"2022-06-09 22:25:20",7412,302,0.2
"2022-06-09 22:31:00",7413,302,0.2
"2022-06-09 22:42:40",7414,302,0.2
"2022-06-09 22:49:00",7415,302,0.2
"2022-06-09 22:54:50",7416,302,0.2
"2022-06-09 23:01:20",7417,302,0.2
"2022-06-09 23:07:20",7418,302,0.2
"2022-06-09 23:13:40",7419,302,0.2
"2022-06-09 23:21:10",7420,302,0.2
"2022-06-09 23:29:40",7421,302,0.2
"2022-06-09 23:34:20",7422,302,0.2
"2022-06-09 23:44:10",7423,302,0.2
"2022-06-10 00:03:10",7424,302,0.2
"2022-06-10 00:54:20",7425,302,0.2
"2022-06-10 20:18:10",7426,302,0.2
"2022-06-10 20:30:50",7427,302,0.2
"2022-06-10 20:33:50",7428,302,0.2
"2022-06-10 20:40:00",7429,302,0.2
"2022-06-10 20:50:30",7430,302,0.2
"2022-06-10 21:05:00",7431,302,0.2
"2022-06-10 21:16:30",7432,302,0.2
"2022-06-10 21:50:30",7433,302,0.2
"2022-06-10 22:00:40",7434,302,0.2
"2022-06-10 22:15:00",7435,302,0.2
"2022-06-10 22:19:00",7436,302,0.2
"2022-06-10 22:22:00",7437,302,0.2
"2022-06-10 22:26:50",7438,302,0.2
"2022-06-10 22:37:00",7439,302,0.2
"2022-06-10 22:52:20",7440,302,0.2
"2022-06-10 23:08:50",7441,302,0.2
"2022-06-11 00:26:10",7442,302,0.2
"2022-06-11 00:38:30",7443,302,0.2
"2022-06-11 00:48:10",7444,302,0.2
"2022-06-11 00:56:40",7445,302,0.2
"2022-06-11 01:02:40",7446,302,0.2
"2022-06-11 01:06:30",7447,302,0.2
"2022-06-11 01:09:00",7448,302,0.2
"2022-06-11 01:12:00",7449,302,0.2
"2022-06-11 01:18:10",7450,302,0.2
"2022-06-11 01:22:50",7451,302,0.2
"2022-06-11 01:26:00",7452,302,0.2
"2022-06-11 01:29:40",7453,302,0.2
"2022-06-11 01:35:50",7454,302,0.2
"2022-06-11 01:39:50",7455,302,0.2
"2022-06-11 01:44:50",7456,302,0.2
"2022-06-11 01:48:40",7457,302,0.2
"2022-06-11 01:50:50",7458,302,0.2
"2022-06-11 01:53:50",7459,302,0.2
"2022-06-11 02:00:10",7460,302,0.2
"2022-06-11 02:08:20",7461,302,0.2
"2022-06-11 02:14:10",7462,302,0.2
"2022-06-11 02:16:00",7463,302,0.2
"2022-06-11 02:17:50",7464,302,0.2
"2022-06-11 02:20:20",7465,302,0.2
"2022-06-11 02:23:00",7466,302,0.2
"2022-06-11 02:25:30",7467,302,0.2
"2022-06-11 02:28:20",7468,302,0.2
"2022-06-11 02:32:30",7469,302,0.2
"2022-06-11 02:38:50",7470,302,0.2
"2022-06-11 02:43:50",7471,302,0.2
"2022-06-11 02:56:10",7472,302,0.2
"2022-06-11 03:03:10",7473,302,0.2
"2022-06-11 03:05:10",7474,302,0.2
"2022-06-11 03:07:10",7475,302,0.2
"2022-06-11 03:10:00",7476,302,0.2
"2022-06-11 03:13:00",7477,302,0.2
"2022-06-11 03:16:20",7478,302,0.2
"2022-06-11 03:21:00",7479,302,0.2
"2022-06-11 03:22:50",7480,302,0.2
"2022-06-11 03:26:10",7481,302,0.2
"2022-06-11 03:28:50",7482,302,0.2
"2022-06-11 03:34:10",7483,302,0.2
"2022-06-11 03:37:40",7484,302,0.2
"2022-06-11 03:40:00",7485,302,0.2
"2022-06-11 03:46:20",7486,302,0.2
"2022-06-11 03:57:50",7487,302,0.2
"2022-06-11 04:19:40",7488,302,0.2
"2022-06-11 04:25:40",7489,302,0.2
"2022-06-11 04:28:50",7490,302,0.2
"2022-06-11 04:33:00",7491,302,0.2
"2022-06-11 04:39:40",7492,302,0.2
"2022-06-11 04:44:30",7493,302,0.2
"2022-06-11 04:47:00",7494,302,0.2
"2022-06-11 04:49:50",7495,302,0.2
"2022-06-11 04:52:50",7496,302,0.2
"2022-06-11 04:55:20",7497,302,0.2
"2022-06-11 04:58:40",7498,302,0.2
"2022-06-11 05:01:30",7499,302,0.2
"2022-06-11 05:04:30",7500,302,0.2
"2022-06-11 05:08:20",7501,302,0.2
"2022-06-11 05:12:50",7502,302,0.2
"2022-06-11 05:15:20",7503,302,0.2
"2022-06-11 05:17:00",7504,302,0.2
"2022-06-11 05:21:10",7505,302,0.2
"2022-06-11 05:26:40",7506,302,0.2
"2022-06-11 05:29:50",7507,302,0.2
"2022-06-11 05:35:40",7508,302,0.2
"2022-06-11 05:41:10",7509,302,0.2
"2022-06-11 05:49:00",7510,302,0.2
"2022-06-11 06:13:30",7511,302,0.2
"2022-06-11 06:22:00",7512,302,0.2
"2022-06-11 06:49:20",7513,302,0.2
"2022-06-11 06:54:40",7514,302,0.2
"2022-06-11 06:56:10",7515,302,0.2
"2022-06-11 06:57:10",7516,302,0.2
"2022-06-11 06:58:40",7517,302,0.2
"2022-06-11 07:01:00",7518,302,0.2
"2022-06-11 07:02:40",7519,302,0.2
"2022-06-11 07:06:30",7520,302,0.2
"2022-06-11 07:21:30",7521,302,0.2
"2022-06-11 07:45:50",7522,302,0.2
"2022-06-11 07:50:20",7523,302,0.2
"2022-06-11 07:56:20",7524,302,0.2
"2022-06-11 08:12:10",7525,302,0.2
"2022-06-11 09:48:50",7526,302,0.2
"2022-06-11 09:50:10",7527,302,0.2
"2022-06-11 09:50:50",7528,302,0.2
"2022-06-11 09:52:10",7529,302,0.2
"2022-06-11 09:53:00",7530,302,0.2
"2022-06-11 09:53:30",7531,302,0.2
"2022-06-11 09:54:30",7532,302,0.2
"2022-06-11 09:56:50",7533,302,0.2
"2022-06-11 09:59:00",7534,302,0.2
"2022-06-11 10:02:30",7535,302,0.2
"2022-06-11 10:04:50",7536,302,0.2
"2022-06-11 10:06:50",7537,302,0.2
"2022-06-11 10:09:10",7538,302,0.2
"2022-06-11 10:12:50",7539,302,0.2
"2022-06-11 10:26:00",7540,302,0.2
"2022-06-11 13:32:40",7541,302,0.2
"2022-06-11 13:38:30",7542,302,0.2
"2022-06-11 13:42:30",7543,302,0.2
"2022-06-11 13:49:10",7544,302,0.2
"2022-06-11 14:03:10",7545,302,0.2
"2022-06-11 16:21:30",7546,302,0.2
"2022-06-11 16:22:10",7547,302,0.2
"2022-06-11 16:23:00",7548,302,0.2
"2022-06-11 16:23:20",7549,302,0.2
"2022-06-11 16:23:50",7550,302,0.2
"2022-06-11 16:24:20",7551,302,0.2
"2022-06-11 16:25:10",7552,302,0.2
"2022-06-11 16:26:40",7553,302,0.2
"2022-06-11 16:31:20",7554,302,0.2
"2022-06-11 18:43:20",7555,302,0.2
"2022-06-11 18:47:50",7556,302,0.2
"2022-06-11 18:50:50",7557,302,0.2
"2022-06-11 18:52:30",7558,302,0.2
"2022-06-11 18:54:20",7559,302,0.2
"2022-06-11 18:55:40",7560,302,0.2
"2022-06-11 18:57:20",7561,302,0.2
"2022-06-11 18:58:40",7562,302,0.2
"2022-06-11 19:00:00",7563,302,0.2
"2022-06-11 19:01:50",7564,302,0.2
"2022-06-11 19:03:20",7565,302,0.2
"2022-06-11 19:04:50",7566,302,0.2
"2022-06-11 19:06:00",7567,302,0.2
"2022-06-11 19:07:10",7568,302,0.2
"2022-06-11 19:08:20",7569,302,0.2
"2022-06-11 19:09:20",7570,302,0.2
"2022-06-11 19:10:40",7571,302,0.2
"2022-06-11 19:11:50",7572,302,0.2
"2022-06-11 19:13:00",7573,302,0.2
"2022-06-11 19:14:00",7574,302,0.2
"2022-06-11 19:15:20",7575,302,0.2
"2022-06-11 19:16:20",7576,302,0.2
"2022-06-11 19:17:30",7577,302,0.2
"2022-06-11 19:18:40",7578,302,0.2
"2022-06-11 19:20:00",7579,302,0.2
"2022-06-11 19:21:10",7580,302,0.2
"2022-06-11 19:22:20",7581,302,0.2
"2022-06-11 19:23:30",7582,302,0.2
"2022-06-11 19:24:40",7583,302,0.2
"2022-06-11 19:26:20",7584,302,0.2
"2022-06-11 19:27:50",7585,302,0.2
"2022-06-11 19:29:40",7586,302,0.2
"2022-06-11 19:31:40",7587,302,0.2
"2022-06-11 19:34:00",7588,302,0.2
"2022-06-11 19:36:10",7589,302,0.2
"2022-06-11 19:39:00",7590,302,0.2
"2022-06-11 19:58:30",7591,302,0.2
"2022-06-11 20:53:20",7592,302,0.2
"2022-06-11 20:57:20",7593,302,0.2
"2022-06-11 20:59:40",7594,302,0.2
"2022-06-11 21:03:10",7595,302,0.2
"2022-06-11 21:08:00",7596,302,0.2
"2022-06-11 21:12:00",7597,302,0.2
"2022-06-11 21:14:20",7598,302,0.2
"2022-06-11 21:16:40",7599,302,0.2
"2022-06-11 21:18:20",7600,302,0.2
"2022-06-11 21:19:50",7601,302,0.2
"2022-06-11 21:21:10",7602,302,0.2
"2022-06-11 21:22:50",7603,302,0.2
"2022-06-11 21:25:10",7604,302,0.2
"2022-06-11 21:28:20",7605,302,0.2
"2022-06-11 21:30:40",7606,302,0.2
"2022-06-11 21:32:50",7607,302,0.2
"2022-06-11 21:34:30",7608,302,0.2
"2022-06-11 21:36:10",7609,302,0.2
"2022-06-11 21:38:30",7610,302,0.2
"2022-06-11 21:40:50",7611,302,0.2
"2022-06-11 21:45:20",7612,302,0.2
"2022-06-11 21:57:00",7613,302,0.2
"2022-06-11 22:26:00",7614,302,0.2
"2022-06-11 22:43:40",7615,302,0.2
"2022-06-11 23:26:10",7616,302,0.2
"2022-06-12 01:07:20",7617,302,0.2
"2022-06-12 07:40:20",7618,302,0.2
"2022-06-12 07:48:40",7619,302,0.2
"2022-06-12 08:25:10",7620,302,0.2
"2022-06-12 08:43:40",7621,302,0.2
"2022-06-12 09:28:10",7622,302,0.2
"2022-06-12 10:18:20",7623,302,0.2
"2022-06-13 04:01:10",7624,302,0.2
"2022-06-13 04:12:30",7625,302,0.2
"2022-06-13 04:21:20",7626,302,0.2
"2022-06-13 04:38:30",7627,302,0.2
"2022-06-13 04:58:20",7628,302,0.2
"2022-06-13 05:13:50",7629,302,0.2
"2022-06-13 05:26:10",7630,302,0.2
"2022-06-13 05:32:00",7631,302,0.2
"2022-06-13 05:37:30",7632,302,0.2
"2022-06-13 05:42:20",7633,302,0.2
"2022-06-13 05:44:30",7634,302,0.2
"2022-06-13 05:47:00",7635,302,0.2
"2022-06-13 05:50:20",7636,302,0.2
"2022-06-13 05:53:20",7637,302,0.2
"2022-06-13 05:56:50",7638,302,0.2
"2022-06-13 06:00:30",7639,302,0.2
"2022-06-13 06:04:00",7640,302,0.2
"2022-06-13 06:09:30",7641,302,0.2
"2022-06-13 06:13:30",7642,302,0.2
"2022-06-13 06:18:50",7643,302,0.2
"2022-06-13 06:26:00",7644,302,0.2
"2022-06-13 06:33:50",7645,302,0.2
"2022-06-13 06:47:50",7646,302,0.2
"2022-06-13 07:00:00",7647,302,0.2
"2022-06-13 07:07:00",7648,302,0.2
"2022-06-13 07:14:50",7649,302,0.2
"2022-06-13 07:26:20",7650,302,0.2
"2022-06-13 07:34:20",7651,302,0.2
"2022-06-13 07:38:40",7652,302,0.2
"2022-06-13 07:43:30",7653,302,0.2
"2022-06-13 07:49:40",7654,302,0.2
"2022-06-13 07:55:10",7655,302,0.2
"2022-06-13 08:00:30",7656,302,0.2
"2022-06-13 08:06:10",7657,302,0.2
"2022-06-13 08:11:20",7658,302,0.2
"2022-06-13 08:18:50",7659,302,0.2
"2022-06-13 08:23:40",7660,302,0.2
"2022-06-13 08:30:40",7661,302,0.2
"2022-06-13 08:36:40",7662,302,0.2
"2022-06-13 08:43:50",7663,302,0.2
"2022-06-13 08:48:10",7664,302,0.2
"2022-06-13 08:53:10",7665,302,0.2
"2022-06-13 09:03:00",7666,302,0.2
"2022-06-13 09:25:30",7667,302,0.2
"2022-06-13 09:37:40",7668,302,0.2
"2022-06-13 09:48:20",7669,302,0.2
"2022-06-13 09:59:20",7670,302,0.2
"2022-06-13 10:12:50",7671,302,0.2
"2022-06-13 10:29:00",7672,302,0.2
"2022-06-13 10:40:40",7673,302,0.2
"2022-06-13 11:00:00",7674,302,0.2
"2022-06-13 11:13:20",7675,302,0.2
"2022-06-13 11:26:40",7676,302,0.2
"2022-06-13 11:47:00",7677,302,0.2
"2022-06-13 12:09:50",7678,302,0.2
"2022-06-13 12:27:40",7679,302,0.2
"2022-06-13 12:42:50",7680,302,0.2
"2022-06-13 12:57:50",7681,302,0.2
"2022-06-13 13:13:30",7682,302,0.2
"2022-06-13 13:31:10",7683,302,0.2
"2022-06-13 13:47:20",7684,302,0.2
"2022-06-13 14:02:30",7685,302,0.2
"2022-06-13 14:15:30",7686,302,0.2
"2022-06-13 14:30:10",7687,302,0.2
"2022-06-13 14:49:50",7688,302,0.2
"2022-06-13 15:13:10",7689,302,0.2
"2022-06-13 15:36:10",7690,302,0.2
"2022-06-13 16:13:00",7691,302,0.2
"2022-06-13 17:11:10",7692,302,0.2
"2022-06-13 17:52:50",7693,302,0.2
"2022-06-13 18:11:20",7694,302,0.2
"2022-06-13 18:21:10",7695,302,0.2
"2022-06-13 18:30:40",7696,302,0.2
"2022-06-13 18:38:50",7697,302,0.2
"2022-06-13 18:46:00",7698,302,0.2
"2022-06-13 18:53:10",7699,302,0.2
"2022-06-13 18:59:50",7700,302,0.2
"2022-06-13 19:04:30",7701,302,0.2
"2022-06-13 19:12:00",7702,302,0.2
"2022-06-13 19:18:10",7703,302,0.2
"2022-06-13 19:25:00",7704,302,0.2
"2022-06-13 19:34:50",7705,302,0.2
"2022-06-13 19:42:30",7706,302,0.2
"2022-06-13 19:48:40",7707,302,0.2
"2022-06-13 19:54:10",7708,302,0.2
"2022-06-13 19:58:30",7709,302,0.2
"2022-06-13 20:04:40",7710,302,0.2
"2022-06-13 20:11:10",7711,302,0.2
"2022-06-13 20:16:30",7712,302,0.2
"2022-06-13 20:21:40",7713,302,0.2
"2022-06-13 20:27:20",7714,302,0.2
"2022-06-13 20:35:10",7715,302,0.2
"2022-06-13 20:44:20",7716,302,0.2
"2022-06-13 20:52:00",7717,302,0.2
"2022-06-13 21:00:30",7718,302,0.2
"2022-06-13 21:09:30",7719,302,0.2
"2022-06-13 21:19:30",7720,302,0.2
"2022-06-13 21:27:20",7721,302,0.2
"2022-06-13 21:33:40",7722,302,0.2
"2022-06-13 21:40:40",7723,302,0.2
"2022-06-13 21:48:30",7724,302,0.2
"2022-06-13 21:56:00",7725,302,0.2
"2022-06-13 22:05:20",7726,302,0.2
"2022-06-13 22:16:30",7727,302,0.2
"2022-06-13 22:27:10",7728,302,0.2
"2022-06-13 22:33:10",7729,302,0.2
"2022-06-13 22:38:20",7730,302,0.2
"2022-06-13 22:44:10",7731,302,0.2
"2022-06-13 22:51:30",7732,302,0.2
"2022-06-13 22:56:50",7733,302,0.2
"2022-06-13 23:04:00",7734,302,0.2
"2022-06-13 23:15:40",7735,302,0.2
"2022-06-13 23:31:20",7736,302,0.2
"2022-06-13 23:44:50",7737,302,0.2
"2022-06-14 00:03:10",7738,302,0.2
"2022-06-14 00:19:50",7739,302,0.2
"2022-06-14 00:30:40",7740,302,0.2
"2022-06-14 00:44:10",7741,302,0.2
"2022-06-14 01:04:40",7742,302,0.2
"2022-06-14 01:24:00",7743,302,0.2
"2022-06-14 01:48:40",7744,302,0.2
"2022-06-14 02:01:30",7745,302,0.2
"2022-06-14 02:12:10",7746,302,0.2
"2022-06-14 02:28:00",7747,302,0.2
"2022-06-14 02:39:30",7748,302,0.2
"2022-06-14 02:50:40",7749,302,0.2
"2022-06-14 03:01:10",7750,302,0.2
"2022-06-14 03:13:00",7751,302,0.2
"2022-06-14 03:20:10",7752,302,0.2
"2022-06-14 03:28:40",7753,302,0.2
"2022-06-14 03:44:50",7754,302,0.2
"2022-06-14 04:07:40",7755,302,0.2
"2022-06-14 04:22:10",7756,302,0.2
"2022-06-14 04:30:10",7757,302,0.2
"2022-06-14 04:44:50",7758,302,0.2
"2022-06-14 04:57:10",7759,302,0.2
"2022-06-14 05:13:20",7760,302,0.2
"2022-06-14 05:29:30",7761,302,0.2
"2022-06-14 05:39:20",7762,302,0.2
"2022-06-14 05:46:40",7763,302,0.2
"2022-06-14 06:01:30",7764,302,0.2
"2022-06-14 06:13:30",7765,302,0.2
"2022-06-14 06:27:00",7766,302,0.2
"2022-06-14 06:53:40",7767,302,0.2
"2022-06-14 07:05:20",7768,302,0.2
"2022-06-14 07:26:00",7769,302,0.2
"2022-06-14 08:01:30",7770,302,0.2
"2022-06-14 08:27:10",7771,302,0.2
"2022-06-14 08:56:10",7772,302,0.2
"2022-06-14 09:48:10",7773,302,0.2
"2022-06-14 10:22:50",7774,302,0.2
"2022-06-14 11:07:10",7775,302,0.2
"2022-06-14 12:21:40",7776,302,0.2
"2022-06-16 15:14:00",7777,302,0.2
"2022-06-16 15:58:40",7778,302,0.2
"2022-06-19 00:31:30",7779,302,0.2
"2022-06-19 11:18:10",7780,302,0.2
"2022-06-19 12:06:10",7781,302,0.2
"2022-06-20 11:43:50",7782,302,0.2
"2022-06-20 11:44:20",7783,302,0.2
"2022-06-20 11:44:50",7784,302,0.2
"2022-06-20 11:45:30",7785,302,0.2
"2022-06-20 11:46:30",7786,302,0.2
"2022-06-20 11:47:40",7787,302,0.2
"2022-06-20 11:48:20",7788,302,0.2
"2022-06-20 11:48:50",7789,302,0.2
"2022-06-20 11:50:10",7790,302,0.2
"2022-06-20 12:05:10",7791,302,0.2
"2022-06-22 05:50:00",7792,302,0.2
"2022-06-22 07:43:50",7793,302,0.2
"2022-06-22 17:06:20",7794,302,0.2
"2022-06-22 17:06:40",7795,302,0.2
"2022-06-22 17:07:20",7796,302,0.2
"2022-06-22 17:08:00",7797,302,0.2
"2022-06-22 17:08:40",7798,302,0.2
"2022-06-22 17:09:10",7799,302,0.2
